,Date,T1,T2,T3,T4,hour,day_of_month,day_of_week,month,year,holiday
13233,2021-07-04 09:00:00,102.16,108.74,112.71,94.63,9,4,6,7,2021,0.0
13234,2021-07-04 10:00:00,102.84,108.77,113.46,94.71,10,4,6,7,2021,0.0
13235,2021-07-04 11:00:00,105.08,109.66,116.24,95.87,11,4,6,7,2021,0.0
13236,2021-07-04 12:00:00,105.03,110.39,115.83,97.25,12,4,6,7,2021,0.0
13237,2021-07-04 13:00:00,102.4,107.9,112.51,95.45,13,4,6,7,2021,0.0
13238,2021-07-04 14:00:00,103.52,108.2,113.64,95.1,14,4,6,7,2021,0.0
13239,2021-07-04 15:00:00,104.04,108.54,114.45,95.28,15,4,6,7,2021,0.0
13240,2021-07-04 16:00:00,104.33,106.27,115.22,95.99,16,4,6,7,2021,0.0
13241,2021-07-04 17:00:00,105.0,108.3,115.16,96.6,17,4,6,7,2021,0.0
13242,2021-07-04 18:00:00,107.62,110.05,116.8,100.07,18,4,6,7,2021,0.0
13243,2021-07-04 19:00:00,115.53,115.76,123.7,104.79,19,4,6,7,2021,0.0
13244,2021-07-04 20:00:00,111.11,114.68,118.09,101.73,20,4,6,7,2021,0.0
13245,2021-07-04 21:00:00,104.4,109.98,111.19,97.52,21,4,6,7,2021,0.0
13246,2021-07-04 22:00:00,96.0,105.52,102.56,92.29,22,4,6,7,2021,0.0
13247,2021-07-04 23:00:00,90.73,101.39,96.86,87.99,23,4,6,7,2021,0.0
13248,2021-07-05 00:00:00,92.11,98.37,98.59,91.94,0,5,0,7,2021,0.0
13249,2021-07-05 01:00:00,90.56,96.29,98.43,92.48,1,5,0,7,2021,0.0
13250,2021-07-05 02:00:00,87.64,96.72,99.72,91.8,2,5,0,7,2021,0.0
13251,2021-07-05 03:00:00,87.37,94.2,105.56,92.41,3,5,0,7,2021,0.0
13252,2021-07-05 04:00:00,89.65,95.95,108.94,94.42,4,5,0,7,2021,0.0
13253,2021-07-05 05:00:00,89.8,96.76,108.38,94.76,5,5,0,7,2021,0.0
13254,2021-07-05 06:00:00,88.33,94.67,105.04,93.33,6,5,0,7,2021,0.0
13255,2021-07-05 07:00:00,87.32,94.3,104.53,92.58,7,5,0,7,2021,0.0
13256,2021-07-05 08:00:00,87.58,95.58,107.1,92.75,8,5,0,7,2021,0.0
13257,2021-07-05 09:00:00,90.13,96.25,110.84,93.27,9,5,0,7,2021,0.0
13258,2021-07-05 10:00:00,93.74,97.56,109.65,95.37,10,5,0,7,2021,0.0
13259,2021-07-05 11:00:00,103.79,103.97,115.03,101.03,11,5,0,7,2021,0.0
13260,2021-07-05 12:00:00,109.92,108.91,119.52,104.44,12,5,0,7,2021,0.0
13261,2021-07-05 13:00:00,105.66,107.7,113.75,100.7,13,5,0,7,2021,0.0
13262,2021-07-05 14:00:00,99.63,105.01,107.56,96.53,14,5,0,7,2021,0.0
13263,2021-07-05 15:00:00,92.63,100.48,100.36,91.24,15,5,0,7,2021,0.0
13264,2021-07-05 16:00:00,87.46,96.76,95.29,88.2,16,5,0,7,2021,0.0
13265,2021-07-05 17:00:00,105.0,108.3,115.16,96.6,17,5,0,7,2021,0.0
13266,2021-07-05 18:00:00,107.62,110.05,116.8,100.07,18,5,0,7,2021,0.0
13267,2021-07-05 19:00:00,115.53,115.76,123.7,104.79,19,5,0,7,2021,0.0
13268,2021-07-05 20:00:00,111.11,114.68,118.09,101.73,20,5,0,7,2021,0.0
13269,2021-07-05 21:00:00,104.4,109.98,111.19,97.52,21,5,0,7,2021,0.0
13270,2021-07-05 22:00:00,96.0,105.52,102.56,92.29,22,5,0,7,2021,0.0
13271,2021-07-05 23:00:00,90.73,101.39,96.86,87.99,23,5,0,7,2021,0.0
13272,2021-07-06 00:00:00,86.03,95.65,93.37,86.51,0,6,1,7,2021,0.0
13273,2021-07-06 01:00:00,83.79,93.83,91.4,85.91,1,6,1,7,2021,0.0
13274,2021-07-06 02:00:00,83.27,93.3,90.86,85.71,2,6,1,7,2021,0.0
13275,2021-07-06 03:00:00,84.14,92.93,91.04,85.95,3,6,1,7,2021,0.0
13276,2021-07-06 04:00:00,89.33,96.35,95.63,89.67,4,6,1,7,2021,0.0
13277,2021-07-06 05:00:00,98.69,102.53,106.57,95.87,5,6,1,7,2021,0.0
13278,2021-07-06 06:00:00,101.73,104.61,110.64,97.01,6,6,1,7,2021,0.0
13279,2021-07-06 07:00:00,99.21,103.12,105.67,94.61,7,6,1,7,2021,0.0
13280,2021-07-06 08:00:00,101.69,107.23,109.21,94.15,8,6,1,7,2021,0.0
13281,2021-07-06 09:00:00,104.3,105.32,112.19,94.61,9,6,1,7,2021,0.0
13282,2021-07-06 10:00:00,105.59,104.44,114.65,95.53,10,6,1,7,2021,0.0
13283,2021-07-06 11:00:00,106.54,105.45,117.17,96.46,11,6,1,7,2021,0.0
13284,2021-07-06 12:00:00,107.36,105.45,117.67,97.61,12,6,1,7,2021,0.0
13285,2021-07-06 13:00:00,106.86,106.36,115.26,96.86,13,6,1,7,2021,0.0
13286,2021-07-06 14:00:00,107.79,105.99,116.28,96.81,14,6,1,7,2021,0.0
13287,2021-07-06 15:00:00,107.91,106.09,117.47,96.29,15,6,1,7,2021,0.0
13288,2021-07-06 16:00:00,109.78,106.99,118.86,97.08,16,6,1,7,2021,0.0
13289,2021-07-06 17:00:00,108.68,106.63,117.04,97.74,17,6,1,7,2021,0.0
13290,2021-07-06 18:00:00,109.19,109.18,118.74,101.16,18,6,1,7,2021,0.0
13291,2021-07-06 19:00:00,116.39,115.89,126.89,106.08,19,6,1,7,2021,0.0
13292,2021-07-06 20:00:00,111.62,114.68,119.41,102.65,20,6,1,7,2021,0.0
13293,2021-07-06 21:00:00,105.1,111.19,112.63,98.15,21,6,1,7,2021,0.0
13294,2021-07-06 22:00:00,96.19,104.66,103.51,91.82,22,6,1,7,2021,0.0
13295,2021-07-06 23:00:00,90.85,100.88,97.61,88.09,23,6,1,7,2021,0.0
13296,2021-07-07 00:00:00,88.57,97.28,94.83,85.5,0,7,2,7,2021,0.0
13297,2021-07-07 01:00:00,86.96,95.01,93.19,85.23,1,7,2,7,2021,0.0
13298,2021-07-07 02:00:00,86.36,94.57,92.24,84.31,2,7,2,7,2021,0.0
13299,2021-07-07 03:00:00,86.91,94.74,92.27,84.5,3,7,2,7,2021,0.0
13300,2021-07-07 04:00:00,91.71,98.37,96.59,87.11,4,7,2,7,2021,0.0
13301,2021-07-07 05:00:00,100.54,104.24,108.04,93.74,5,7,2,7,2021,0.0
13302,2021-07-07 06:00:00,103.08,105.62,112.48,95.63,6,7,2,7,2021,0.0
13303,2021-07-07 07:00:00,100.27,106.02,106.66,93.74,7,7,2,7,2021,0.0
13304,2021-07-07 08:00:00,102.94,109.55,109.58,93.39,8,7,2,7,2021,0.0
13305,2021-07-07 09:00:00,102.59,113.04,114.78,94.32,9,7,2,7,2021,0.0
13306,2021-07-07 10:00:00,102.93,113.91,115.26,95.0,10,7,2,7,2021,0.0
13307,2021-07-07 11:00:00,104.62,113.88,118.29,96.88,11,7,2,7,2021,0.0
13308,2021-07-07 12:00:00,105.55,114.68,118.36,98.74,12,7,2,7,2021,0.0
13309,2021-07-07 13:00:00,103.42,113.78,115.62,97.82,13,7,2,7,2021,0.0
13310,2021-07-07 14:00:00,105.1,114.85,116.88,97.38,14,7,2,7,2021,0.0
13311,2021-07-07 15:00:00,106.3,114.88,119.14,97.7,15,7,2,7,2021,0.0
13312,2021-07-07 16:00:00,106.7,113.68,120.5,97.83,16,7,2,7,2021,0.0
13313,2021-07-07 17:00:00,103.97,110.42,117.86,97.62,17,7,2,7,2021,0.0
13314,2021-07-07 18:00:00,105.95,111.63,120.1,101.01,18,7,2,7,2021,0.0
13315,2021-07-07 19:00:00,116.72,118.54,127.79,107.69,19,7,2,7,2021,0.0
13316,2021-07-07 20:00:00,111.64,116.73,120.97,103.63,20,7,2,7,2021,0.0
13317,2021-07-07 21:00:00,105.97,113.34,114.14,98.89,21,7,2,7,2021,0.0
13318,2021-07-07 22:00:00,97.76,107.78,105.25,92.65,22,7,2,7,2021,0.0
13319,2021-07-07 23:00:00,92.27,103.77,99.18,88.1,23,7,2,7,2021,0.0
13320,2021-07-08 00:00:00,89.4,100.15,95.54,86.13,0,8,3,7,2021,0.0
13321,2021-07-08 01:00:00,87.83,99.0,93.94,85.05,1,8,3,7,2021,0.0
13322,2021-07-08 02:00:00,87.2,97.96,93.13,84.67,2,8,3,7,2021,0.0
13323,2021-07-08 03:00:00,87.74,97.86,93.29,85.06,3,8,3,7,2021,0.0
13324,2021-07-08 04:00:00,92.03,100.6,96.6,88.56,4,8,3,7,2021,0.0
13325,2021-07-08 05:00:00,100.62,106.39,109.13,96.34,5,8,3,7,2021,0.0
13326,2021-07-08 06:00:00,103.2,107.93,113.17,98.52,6,8,3,7,2021,0.0
13327,2021-07-08 07:00:00,100.15,106.42,107.66,95.84,7,8,3,7,2021,0.0
13328,2021-07-08 08:00:00,103.06,110.2,111.23,96.26,8,8,3,7,2021,0.0
13329,2021-07-08 09:00:00,104.93,111.74,115.84,96.57,9,8,3,7,2021,0.0
13330,2021-07-08 10:00:00,106.2,110.33,117.34,97.02,10,8,3,7,2021,0.0
13331,2021-07-08 11:00:00,107.19,111.59,119.75,98.49,11,8,3,7,2021,0.0
13332,2021-07-08 12:00:00,106.22,112.13,120.8,99.49,12,8,3,7,2021,0.0
13333,2021-07-08 13:00:00,106.08,110.44,116.79,97.46,13,8,3,7,2021,0.0
13334,2021-07-08 14:00:00,107.89,110.28,119.19,96.98,14,8,3,7,2021,0.0
13335,2021-07-08 15:00:00,108.98,112.1,121.99,97.73,15,8,3,7,2021,0.0
13336,2021-07-08 16:00:00,111.37,113.44,123.81,97.85,16,8,3,7,2021,0.0
13337,2021-07-08 17:00:00,108.74,112.5,117.36,98.38,17,8,3,7,2021,0.0
13338,2021-07-08 18:00:00,109.42,113.07,120.47,101.62,18,8,3,7,2021,0.0
13339,2021-07-08 19:00:00,117.94,118.17,123.59,105.82,19,8,3,7,2021,0.0
13340,2021-07-08 20:00:00,113.13,116.13,118.08,101.94,20,8,3,7,2021,0.0
13341,2021-07-08 21:00:00,107.21,113.09,112.45,98.13,21,8,3,7,2021,0.0
13342,2021-07-08 22:00:00,100.88,107.33,103.63,92.72,22,8,3,7,2021,0.0
13343,2021-07-08 23:00:00,92.44,102.6,98.01,88.64,23,8,3,7,2021,0.0
13344,2021-07-09 00:00:00,90.1,99.24,94.51,86.11,0,9,4,7,2021,0.0
13345,2021-07-09 01:00:00,89.16,98.77,93.7,85.42,1,9,4,7,2021,0.0
13346,2021-07-09 02:00:00,88.78,98.94,92.94,84.91,2,9,4,7,2021,0.0
13347,2021-07-09 03:00:00,89.07,97.9,92.95,84.62,3,9,4,7,2021,0.0
13348,2021-07-09 04:00:00,93.87,100.45,96.83,86.97,4,9,4,7,2021,0.0
13349,2021-07-09 05:00:00,102.28,106.05,107.81,94.21,5,9,4,7,2021,0.0
13350,2021-07-09 06:00:00,105.14,107.63,112.65,96.83,6,9,4,7,2021,0.0
13351,2021-07-09 07:00:00,101.66,106.39,107.25,94.04,7,9,4,7,2021,0.0
13352,2021-07-09 08:00:00,104.35,109.83,110.47,94.57,8,9,4,7,2021,0.0
13353,2021-07-09 09:00:00,105.79,112.16,114.39,95.48,9,9,4,7,2021,0.0
13354,2021-07-09 10:00:00,107.05,110.25,114.49,97.17,10,9,4,7,2021,0.0
13355,2021-07-09 11:00:00,109.02,111.8,117.49,97.78,11,9,4,7,2021,0.0
13356,2021-07-09 12:00:00,109.44,112.16,117.52,99.03,12,9,4,7,2021,0.0
13357,2021-07-09 13:00:00,107.11,111.59,114.66,99.45,13,9,4,7,2021,0.0
13358,2021-07-09 14:00:00,109.1,112.9,117.04,99.63,14,9,4,7,2021,0.0
13359,2021-07-09 15:00:00,108.23,113.04,115.25,97.03,15,9,4,7,2021,0.0
13360,2021-07-09 16:00:00,111.08,113.54,114.39,96.78,16,9,4,7,2021,0.0
13361,2021-07-09 17:00:00,111.59,113.21,116.34,99.62,17,9,4,7,2021,0.0
13362,2021-07-09 18:00:00,111.27,114.25,116.92,101.65,18,9,4,7,2021,0.0
13363,2021-07-09 19:00:00,114.47,116.43,121.13,104.01,19,9,4,7,2021,0.0
13364,2021-07-09 20:00:00,110.58,114.21,115.97,100.99,20,9,4,7,2021,0.0
13365,2021-07-09 21:00:00,104.81,111.51,109.47,96.32,21,9,4,7,2021,0.0
13366,2021-07-09 22:00:00,96.97,105.75,101.0,90.42,22,9,4,7,2021,0.0
13367,2021-07-09 23:00:00,91.84,102.11,95.09,86.59,23,9,4,7,2021,0.0
13368,2021-07-10 00:00:00,89.0,98.67,92.54,84.99,0,10,5,7,2021,0.0
13369,2021-07-10 01:00:00,87.36,97.93,91.13,84.52,1,10,5,7,2021,0.0
13370,2021-07-10 02:00:00,86.97,97.56,90.44,84.1,2,10,5,7,2021,0.0
13371,2021-07-10 03:00:00,87.87,97.16,90.58,84.15,3,10,5,7,2021,0.0
13372,2021-07-10 04:00:00,92.23,99.58,94.66,87.85,4,10,5,7,2021,0.0
13373,2021-07-10 05:00:00,101.77,105.82,105.88,94.92,5,10,5,7,2021,0.0
13374,2021-07-10 06:00:00,103.58,107.4,111.51,97.21,6,10,5,7,2021,0.0
13375,2021-07-10 07:00:00,101.35,104.78,106.09,95.91,7,10,5,7,2021,0.0
13376,2021-07-10 08:00:00,103.27,109.61,108.03,94.48,8,10,5,7,2021,0.0
13377,2021-07-10 09:00:00,99.56,113.34,112.15,96.52,9,10,5,7,2021,0.0
13378,2021-07-10 10:00:00,101.17,111.22,111.49,96.82,10,10,5,7,2021,0.0
13379,2021-07-10 11:00:00,103.21,112.87,114.87,97.58,11,10,5,7,2021,0.0
13380,2021-07-10 12:00:00,104.68,114.04,113.94,97.08,12,10,5,7,2021,0.0
13381,2021-07-10 13:00:00,101.13,111.59,106.03,95.17,13,10,5,7,2021,0.0
13382,2021-07-10 14:00:00,103.47,113.1,110.64,95.4,14,10,5,7,2021,0.0
13383,2021-07-10 15:00:00,105.05,113.98,113.09,94.04,15,10,5,7,2021,0.0
13384,2021-07-10 16:00:00,105.29,113.88,115.86,95.69,16,10,5,7,2021,0.0
13385,2021-07-10 17:00:00,102.42,112.03,115.33,96.24,17,10,5,7,2021,0.0
13386,2021-07-10 18:00:00,107.07,110.99,116.31,99.21,18,10,5,7,2021,0.0
13387,2021-07-10 19:00:00,114.32,116.26,121.07,104.05,19,10,5,7,2021,0.0
13388,2021-07-10 20:00:00,107.45,113.68,113.23,99.12,20,10,5,7,2021,0.0
13389,2021-07-10 21:00:00,98.67,108.39,102.68,92.48,21,10,5,7,2021,0.0
13390,2021-07-10 22:00:00,92.02,103.37,95.73,87.69,22,10,5,7,2021,0.0
13391,2021-07-10 23:00:00,90.91,101.51,94.18,86.22,23,10,5,7,2021,0.0
13392,2021-07-11 00:00:00,88.45,99.44,91.98,84.72,0,11,6,7,2021,0.0
13393,2021-07-11 01:00:00,86.28,98.33,90.24,83.72,1,11,6,7,2021,0.0
13394,2021-07-11 02:00:00,85.93,97.73,89.61,83.45,2,11,6,7,2021,0.0
13395,2021-07-11 03:00:00,86.12,96.92,89.44,83.42,3,11,6,7,2021,0.0
13396,2021-07-11 04:00:00,89.93,99.17,92.22,86.29,4,11,6,7,2021,0.0
13397,2021-07-11 05:00:00,96.87,102.16,102.2,92.54,5,11,6,7,2021,0.0
13398,2021-07-11 06:00:00,101.01,105.45,107.75,96.48,6,11,6,7,2021,0.0
13399,2021-07-11 07:00:00,98.95,104.17,103.78,94.47,7,11,6,7,2021,0.0
13400,2021-07-11 08:00:00,98.51,103.72,104.6,93.68,8,11,6,7,2021,0.0
13401,2021-07-11 09:00:00,98.25,103.82,106.27,96.76,9,11,6,7,2021,0.0
13402,2021-07-11 10:00:00,99.44,102.9,108.94,95.92,10,11,6,7,2021,0.0
13403,2021-07-11 11:00:00,99.17,103.37,110.44,97.77,11,11,6,7,2021,0.0
13404,2021-07-11 12:00:00,95.39,101.77,107.39,94.51,12,11,6,7,2021,0.0
13405,2021-07-11 13:00:00,96.47,101.66,108.21,94.09,13,11,6,7,2021,0.0
13406,2021-07-11 14:00:00,97.01,101.79,107.51,91.8,14,11,6,7,2021,0.0
13407,2021-07-11 15:00:00,95.41,101.84,104.57,93.87,15,11,6,7,2021,0.0
13408,2021-07-11 16:00:00,97.46,102.09,108.6,96.43,16,11,6,7,2021,0.0
13409,2021-07-11 17:00:00,108.03,109.04,120.36,103.29,17,11,6,7,2021,0.0
13410,2021-07-11 18:00:00,109.51,110.99,119.93,103.66,18,11,6,7,2021,0.0
13411,2021-07-11 19:00:00,103.99,109.58,113.13,99.42,19,11,6,7,2021,0.0
13412,2021-07-11 20:00:00,97.8,105.72,105.48,93.9,20,11,6,7,2021,0.0
13413,2021-07-11 21:00:00,91.23,101.04,97.59,88.56,21,11,6,7,2021,0.0
13414,2021-07-11 22:00:00,88.37,98.97,93.6,86.32,22,11,6,7,2021,0.0
13415,2021-07-11 23:00:00,90.91,101.51,94.18,86.22,23,11,6,7,2021,0.0
13416,2021-07-12 00:00:00,86.48,95.41,91.81,85.41,0,12,0,7,2021,0.0
13417,2021-07-12 01:00:00,84.52,95.55,90.2,84.32,1,12,0,7,2021,0.0
13418,2021-07-12 02:00:00,84.03,95.24,89.65,83.86,2,12,0,7,2021,0.0
13419,2021-07-12 03:00:00,84.21,93.83,89.29,83.9,3,12,0,7,2021,0.0
13420,2021-07-12 04:00:00,85.68,94.51,90.88,85.35,4,12,0,7,2021,0.0
13421,2021-07-12 05:00:00,89.39,96.12,96.42,88.83,5,12,0,7,2021,0.0
13422,2021-07-12 06:00:00,95.54,99.14,105.46,94.12,6,12,0,7,2021,0.0
13423,2021-07-12 07:00:00,95.87,99.47,103.93,94.96,7,12,0,7,2021,0.0
13424,2021-07-12 08:00:00,93.18,97.63,99.94,93.56,8,12,0,7,2021,0.0
13425,2021-07-12 09:00:00,91.44,94.54,95.79,92.18,9,12,0,7,2021,0.0
13426,2021-07-12 10:00:00,91.23,93.48,96.27,91.63,10,12,0,7,2021,0.0
13427,2021-07-12 11:00:00,93.29,96.02,98.47,93.56,11,12,0,7,2021,0.0
13428,2021-07-12 12:00:00,94.63,97.23,99.14,95.16,12,12,0,7,2021,0.0
13429,2021-07-12 13:00:00,92.74,96.02,97.39,93.8,13,12,0,7,2021,0.0
13430,2021-07-12 14:00:00,91.86,94.77,96.69,92.63,14,12,0,7,2021,0.0
13431,2021-07-12 15:00:00,92.02,95.21,97.07,92.62,15,12,0,7,2021,0.0
13432,2021-07-12 16:00:00,92.92,96.08,98.45,93.17,16,12,0,7,2021,0.0
13433,2021-07-12 17:00:00,94.36,97.16,100.3,94.76,17,12,0,7,2021,0.0
13434,2021-07-12 18:00:00,101.1,101.82,108.89,99.74,18,12,0,7,2021,0.0
13435,2021-07-12 19:00:00,110.89,108.67,120.92,105.6,19,12,0,7,2021,0.0
13436,2021-07-12 20:00:00,107.07,107.26,116.16,102.28,20,12,0,7,2021,0.0
13437,2021-07-12 21:00:00,101.81,104.91,109.95,98.04,21,12,0,7,2021,0.0
13438,2021-07-12 22:00:00,95.18,101.24,102.76,92.64,22,12,0,7,2021,0.0
13439,2021-07-12 23:00:00,89.71,96.45,96.11,88.52,23,12,0,7,2021,0.0
13440,2021-07-13 00:00:00,87.25,94.24,92.82,85.99,0,13,1,7,2021,0.0
13441,2021-07-13 01:00:00,84.33,91.42,90.66,84.93,1,13,1,7,2021,0.0
13442,2021-07-13 02:00:00,85.05,91.08,89.91,84.54,2,13,1,7,2021,0.0
13443,2021-07-13 03:00:00,85.23,91.08,89.7,84.63,3,13,1,7,2021,0.0
13444,2021-07-13 04:00:00,88.17,92.89,92.58,87.06,4,13,1,7,2021,0.0
13445,2021-07-13 05:00:00,94.85,97.9,100.75,92.46,5,13,1,7,2021,0.0
13446,2021-07-13 06:00:00,101.7,101.34,109.1,96.89,6,13,1,7,2021,0.0
13447,2021-07-13 07:00:00,102.41,102.36,105.92,94.36,7,13,1,7,2021,0.0
13448,2021-07-13 08:00:00,103.69,105.52,108.95,95.53,8,13,1,7,2021,0.0
13449,2021-07-13 09:00:00,106.49,107.83,112.9,95.64,9,13,1,7,2021,0.0
13450,2021-07-13 10:00:00,106.61,108.61,114.54,96.14,10,13,1,7,2021,0.0
13451,2021-07-13 11:00:00,108.75,110.2,117.18,94.34,11,13,1,7,2021,0.0
13452,2021-07-13 12:00:00,109.86,110.32,117.27,94.58,12,13,1,7,2021,0.0
13453,2021-07-13 13:00:00,106.21,107.75,113.44,94.45,13,13,1,7,2021,0.0
13454,2021-07-13 14:00:00,107.28,108.37,114.35,94.84,14,13,1,7,2021,0.0
13455,2021-07-13 15:00:00,107.6,108.92,115.66,96.41,15,13,1,7,2021,0.0
13456,2021-07-13 16:00:00,105.99,109.78,117.71,96.79,16,13,1,7,2021,0.0
13457,2021-07-13 17:00:00,103.97,108.86,114.64,96.81,17,13,1,7,2021,0.0
13458,2021-07-13 18:00:00,108.38,111.46,118.49,101.6,18,13,1,7,2021,0.0
13459,2021-07-13 19:00:00,116.73,117.0,126.55,107.14,19,13,1,7,2021,0.0
13460,2021-07-13 20:00:00,112.11,114.51,119.84,103.35,20,13,1,7,2021,0.0
13461,2021-07-13 21:00:00,106.6,111.17,112.86,98.63,21,13,1,7,2021,0.0
13462,2021-07-13 22:00:00,96.72,103.99,102.75,92.02,22,13,1,7,2021,0.0
13463,2021-07-13 23:00:00,92.01,100.82,97.44,88.2,23,13,1,7,2021,0.0
13464,2021-07-14 00:00:00,89.77,98.94,94.58,86.39,0,14,2,7,2021,0.0
13465,2021-07-14 01:00:00,87.8,98.06,92.68,85.46,1,14,2,7,2021,0.0
13466,2021-07-14 02:00:00,87.23,97.43,91.87,84.85,2,14,2,7,2021,0.0
13467,2021-07-14 03:00:00,87.79,96.79,91.7,85.05,3,14,2,7,2021,0.0
13468,2021-07-14 04:00:00,91.09,98.94,94.4,87.52,4,14,2,7,2021,0.0
13469,2021-07-14 05:00:00,97.06,104.09,103.15,92.68,5,14,2,7,2021,0.0
13470,2021-07-14 06:00:00,103.98,106.02,112.28,98.01,6,14,2,7,2021,0.0
13471,2021-07-14 07:00:00,102.81,107.03,108.17,96.71,7,14,2,7,2021,0.0
13472,2021-07-14 08:00:00,102.31,109.73,110.16,96.42,8,14,2,7,2021,0.0
13473,2021-07-14 09:00:00,103.99,109.81,114.34,97.97,9,14,2,7,2021,0.0
13474,2021-07-14 10:00:00,104.24,109.9,115.25,97.9,10,14,2,7,2021,0.0
13475,2021-07-14 11:00:00,106.68,111.36,117.69,99.76,11,14,2,7,2021,0.0
13476,2021-07-14 12:00:00,108.55,111.43,117.21,101.28,12,14,2,7,2021,0.0
13477,2021-07-14 13:00:00,108.24,109.04,115.59,99.43,13,14,2,7,2021,0.0
13478,2021-07-14 14:00:00,106.15,110.62,116.38,98.53,14,14,2,7,2021,0.0
13479,2021-07-14 15:00:00,107.06,109.38,117.24,98.82,15,14,2,7,2021,0.0
13480,2021-07-14 16:00:00,107.97,109.04,119.23,99.33,16,14,2,7,2021,0.0
13481,2021-07-14 17:00:00,102.51,108.94,116.01,99.43,17,14,2,7,2021,0.0
13482,2021-07-14 18:00:00,107.91,111.14,118.68,100.91,18,14,2,7,2021,0.0
13483,2021-07-14 19:00:00,118.08,119.01,128.4,110.86,19,14,2,7,2021,0.0
13484,2021-07-14 20:00:00,113.62,117.08,120.9,106.21,20,14,2,7,2021,0.0
13485,2021-07-14 21:00:00,107.49,113.14,114.05,100.82,21,14,2,7,2021,0.0
13486,2021-07-14 22:00:00,98.77,107.16,105.23,94.25,22,14,2,7,2021,0.0
13487,2021-07-14 23:00:00,93.38,102.68,99.0,89.78,23,14,2,7,2021,0.0
13488,2021-07-15 00:00:00,89.96,99.41,95.86,86.46,0,15,3,7,2021,0.0
13489,2021-07-15 01:00:00,89.15,98.84,93.91,85.53,1,15,3,7,2021,0.0
13490,2021-07-15 02:00:00,88.51,97.63,93.06,86.18,2,15,3,7,2021,0.0
13491,2021-07-15 03:00:00,88.92,97.66,92.87,85.95,3,15,3,7,2021,0.0
13492,2021-07-15 04:00:00,92.18,99.61,95.4,88.53,4,15,3,7,2021,0.0
13493,2021-07-15 05:00:00,98.71,103.86,103.53,94.32,5,15,3,7,2021,0.0
13494,2021-07-15 06:00:00,104.82,106.99,112.88,99.62,6,15,3,7,2021,0.0
13495,2021-07-15 07:00:00,104.05,107.83,109.42,98.34,7,15,3,7,2021,0.0
13496,2021-07-15 08:00:00,105.74,110.67,111.0,95.93,8,15,3,7,2021,0.0
13497,2021-07-15 09:00:00,107.39,109.48,115.19,96.49,9,15,3,7,2021,0.0
13498,2021-07-15 10:00:00,106.96,109.19,115.7,96.33,10,15,3,7,2021,0.0
13499,2021-07-15 11:00:00,112.16,110.02,117.28,97.97,11,15,3,7,2021,0.0
13500,2021-07-15 12:00:00,109.45,111.39,117.51,98.85,12,15,3,7,2021,0.0
13501,2021-07-15 13:00:00,106.36,107.82,115.1,97.48,13,15,3,7,2021,0.0
13502,2021-07-15 14:00:00,107.71,107.58,115.21,97.03,14,15,3,7,2021,0.0
13503,2021-07-15 15:00:00,107.3,109.75,115.43,96.94,15,15,3,7,2021,0.0
13504,2021-07-15 16:00:00,109.53,112.3,117.47,97.85,16,15,3,7,2021,0.0
13505,2021-07-15 17:00:00,105.34,110.67,115.58,98.79,17,15,3,7,2021,0.0
13506,2021-07-15 18:00:00,107.35,111.46,118.48,104.5,18,15,3,7,2021,0.0
13507,2021-07-15 19:00:00,120.27,117.87,127.54,109.8,19,15,3,7,2021,0.0
13508,2021-07-15 20:00:00,117.14,114.21,120.54,105.47,20,15,3,7,2021,0.0
13509,2021-07-15 21:00:00,107.29,110.45,113.87,100.16,21,15,3,7,2021,0.0
13510,2021-07-15 22:00:00,98.54,105.01,104.47,93.19,22,15,3,7,2021,0.0
13511,2021-07-15 23:00:00,93.14,100.58,98.65,88.82,23,15,3,7,2021,0.0
13512,2021-07-16 00:00:00,89.61,97.66,94.35,86.38,0,16,4,7,2021,0.0
13513,2021-07-16 01:00:00,89.19,98.8,93.44,85.9,1,16,4,7,2021,0.0
13514,2021-07-16 02:00:00,88.55,97.96,92.03,85.66,2,16,4,7,2021,0.0
13515,2021-07-16 03:00:00,88.29,97.09,92.81,85.72,3,16,4,7,2021,0.0
13516,2021-07-16 04:00:00,91.13,99.31,94.71,87.97,4,16,4,7,2021,0.0
13517,2021-07-16 05:00:00,97.78,104.11,102.76,93.07,5,16,4,7,2021,0.0
13518,2021-07-16 06:00:00,104.16,107.03,112.17,97.71,6,16,4,7,2021,0.0
13519,2021-07-16 07:00:00,103.76,107.77,109.38,97.4,7,16,4,7,2021,0.0
13520,2021-07-16 08:00:00,105.13,110.44,110.59,97.29,8,16,4,7,2021,0.0
13521,2021-07-16 09:00:00,107.19,112.21,112.9,95.1,9,16,4,7,2021,0.0
13522,2021-07-16 10:00:00,105.98,110.65,114.18,96.27,10,16,4,7,2021,0.0
13523,2021-07-16 11:00:00,107.91,110.79,116.57,97.81,11,16,4,7,2021,0.0
13524,2021-07-16 12:00:00,109.88,111.88,117.08,98.63,12,16,4,7,2021,0.0
13525,2021-07-16 13:00:00,106.79,111.76,114.29,96.99,13,16,4,7,2021,0.0
13526,2021-07-16 14:00:00,102.72,110.89,115.41,93.28,14,16,4,7,2021,0.0
13527,2021-07-16 15:00:00,104.34,110.15,115.92,95.15,15,16,4,7,2021,0.0
13528,2021-07-16 16:00:00,105.23,110.32,116.19,95.72,16,16,4,7,2021,0.0
13529,2021-07-16 17:00:00,103.64,109.08,114.81,96.95,17,16,4,7,2021,0.0
